LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000000122,ZCMP,Siemens Factory Automation & Drives,Machining Plant 2,DHLGLOBAL,201 Parque Industrial Monterrey,Cologne,50667,DE,JA,+32-412-7443349,sales@dhl.global.forwarding.hea.com,KR89139501,,,2023-01-15
0000000123,ZMET,Siemens Industrial Automation,Machining Plant 2,ALCOAALUM,194 Die & Mold Drive,Cologne,50667,DE,EN,+52-841-7913701,sales@alcoa.aluminum.extrusions.com,29AAACTP8323I1Z2,,,2022-08-07
0000000124,ZSUB,Bodycote Thermal Processing,,ELECTROCOA,12 Siemensstraße,Cologne,50667,DE,DE,+95-540-8505867,sales@electrocoat.precision.fin.com,DE909849493,,,2021-10-28
0000000125,ZCMP,Bodycote Heat Treatment Works,Job-Work Division,THKPRECIS,360 Peenya Industrial Area,Cologne,50667,DE,EN,+52-237-9661838,sales@thk.precision.linear.guid.com,27AAACTD5992N1Z9,,,2024-02-07
0000000126,ZCMP,Kennametal Carbide Tooling,,MAERSKIND,68 Engineering Way,Detroit,48201,US,DE,+31-516-1261525,sales@maersk.industrial.contain.com,DE735263885,,,2020-07-14
0000000127,ZCMP,Kennametal Tooling Systems Inc,,MAERSKIND,152 Automotive Corridor Phase 2,Detroit,48201,US,EN,+30-911-9745990,sales@maersk.industrial.contain.com,24AAACTM5737C1Z1,,,2021-07-23
0000000128,ZCMP,Kalyani Forgings & Metallurgy,,BLUEDART,376 Manufacturing Parkway,Faridabad,121001,IN,ES,+20-844-6865614,sales@blue.dart.express.industr.com,BSL775182V99,,,2019-03-09
0000000129,ZMET,Kalyani Forging Works Ltd,Job-Work Division,SSABSWEDI,42 Die & Mold Drive,Faridabad,121001,IN,EN,+25-396-8248861,sales@ssab.swedish.steel.heavy..com,27AAACTS7130L1Z8,,,2019-10-02
0000000130,ZCMP,Fuchs Lubricants Industrial,,VRLINDUST,225 Industriestraße,Cologne,50667,DE,EN,+56-246-7598590,sales@vrl.industrial.logistics..com,33AAACTU5239D1Z6,,,2020-12-06
0000000131,ZCMP,Fuchs Industrial Cutting Oil,,NSKPRECIS,41 Foundry Lane,Cologne,50667,DE,EN,+19-180-7769540,sales@nsk.precision.ball.screws.com,33AAACTG5473H1Z1,,,2017-06-22
0000000132,ZCMP,Castrol Industrial Metalworking,,BOSSARDIN,144 Ambattur Industrial Estate,Manchester,M1 1AD,GB,DE,+46-121-9706840,sales@bossard.industrial.fasten.com,DE530745670,,,2021-05-10
0000000133,ZMRO,Castrol Industrial Lubricants,,CASTROLIN,193 Automotive Corridor Phase 2,Manchester,M1 1AD,GB,JA,+90-257-2165878,sales@castrol.industrial.metalw.com,SE85113559,,,2018-04-05
0000000134,ZMET,Bossard Industrial Fasteners,,BHARATFOR,280 GIDC Vatva Industrial Park,Chennai,600001,IN,EN,+60-342-2647088,sales@bharat.forge.precision.ma.com,24AAACTO2909E1Z5,,,2017-05-29
0000000135,ZCMP,Bossard Fasteners & Assembly,,VRLINDUST,202 Engineering Way,Chennai,600001,IN,EN,+25-732-8071941,sales@vrl.industrial.logistics..com,33AAACTW7755K1Z9,,,2022-02-12
0000000136,ZMRO,Castrol Industrial Metalworking Flu,,CASTROLIN,434 Assembly Boulevard,Jamshedpur,831001,IN,EN,+65-600-3412188,sales@castrol.industrial.metalw.com,27AAACTG3876V1Z4,,,2020-08-14
0000000137,ZELE,Fanuc Robotics & CNC Controllers 13,,FANUCROBO,2 Ambattur Industrial Estate,Chennai,600001,IN,EN,+15-895-8249770,sales@fanuc.robotics.and.cnc.co.com,24AAACTL3490D1Z3,,,2023-01-04
0000000138,ZSUB,Bodycote Thermal Processing & Nitri,,BODYCOTET,353 MIDC Industrial Area Bhosari,Essen,45127,DE,DE,+33-156-3239208,sales@bodycote.thermal.processi.com,DE595138690,,,2017-06-08
0000000139,ZELE,Sick AG Industrial LiDAR & Vision 1,Foundry & Casting Works,SICKAGIN,351 Manufacturing Parkway,Ahmedabad,380001,IN,EN,+82-727-9273928,sales@sick.ag.industrial.lidar..com,33AAACTO7935N1Z6,,,2020-10-10
0000000140,ZCMP,DHL Global Forwarding Heavy Cargo 1,Foundry & Casting Works,DHLGLOBAL,186 Parque Industrial Monterrey,Frankfurt,60311,DE,DE,+78-190-6662293,sales@dhl.global.forwarding.hea.com,DE391503258,,,2022-06-06
0000000141,ZCMP,MinebeaMitsumi Precision Components,,MINEBEAMIT,149 Industrial Tooling Way,Jamshedpur,831001,IN,EN,+16-491-7295987,sales@minebeamitsumi.precision..com,29AAACTA2681V1Z6,,,2018-08-24
0000000142,ZMET,Sandvik Materials Technology AB 142,,SANDVIKMA,375 Daimlerstraße,Chennai,600001,IN,EN,+30-365-2714953,sales@sandvik.materials.technol.com,06AAACTC9851S1Z4,,,2016-04-12
0000000143,ZCMP,TCI Freight Heavy Haulage Division ,,TCIFREIGH,43 Gewerbepark West,Busan,48000,KR,JA,+61-223-3234477,sales@tci.freight.heavy.haulage.com,KR88036171,,,2018-05-25
0000000144,ZELE,Keyence Precision Optical Sensors 1,Foundry & Casting Works,KEYENCEPR,90 Die & Mold Drive,Cologne,50667,DE,DE,+46-232-2332311,sales@keyence.precision.optical.com,DE575958104,,,2023-04-28
0000000145,ZMRO,Iscar Carbide Metalworking Tools 14,,ISCARCARB,177 Industrial Tooling Way,Bengaluru,560001,IN,EN,+20-997-6528620,sales@iscar.carbide.metalworkin.com,33AAACTD2350N1Z6,,,2018-10-10
0000000146,ZCMP,SMC Pneumatics & Automation 146,,SMCPNEUMA,121 Industriestraße,Birmingham,B1 1AA,GB,EN,+28-940-2550444,sales@smc.pneumatics.and.automa.com,GB938101759,,,2022-04-30
0000000147,ZCMP,Maersk Industrial Container Shippin,,MAERSKIND,28 Foundry Lane,Faridabad,121001,IN,EN,+10-269-2773472,sales@maersk.industrial.contain.com,33AAACTE4894B1Z6,,,2023-04-16
0000000148,ZELE,Schneider Electric Industrial Contr,,SCHNEIDER,391 Parque Industrial Monterrey,Akron,44301,US,EN,+4-504-7801098,sales@schneider.electric.indust.com,17-7072639,,,2020-10-04
0000000149,ZCMP,Bossard Industrial Fasteners & Bolt,,BOSSARDIN,304 Peenya Industrial Area,Stuttgart,70173,DE,DE,+43-390-7947403,sales@bossard.industrial.fasten.com,DE547895640,,,2023-03-19
0000000150,ZELE,Siemens Factory Automation & Drives,,SIEMENSFA,356 MIDC Industrial Area Bhosari,Wolverhampton,WV1 1AA,GB,EN,+1-144-5784937,sales@siemens.factory.automatio.com,,,,2017-08-12
0000000151,ZCMP,HIWIN Linear Motion Guides 151,,HIWINLINE,193 Industriestraße,Coimbatore,641001,IN,EN,+18-782-5060247,sales@hiwin.linear.motion.guide.com,,,,2019-02-13
0000000152,ZMRO,Seco Tools High Feed Milling 152,Automotive Parts Wing,SECOTOOLS,226 Daimlerstraße,Gurugram,122001,IN,EN,+44-378-1762919,sales@seco.tools.high.feed.mill.com,,,,2019-03-11
0000000153,ZCMP,Renold Industrial Transmission Chai,,RENOLDIND,200 Assembly Boulevard,Faridabad,121001,IN,EN,+99-120-6609880,sales@renold.industrial.transmi.com,,,,2022-10-08
0000000154,ZCMP,Swagelok Fluid System Components 15,Surface Coating Div,SWAGELOKF,200 Sanand Industrial Zone,Coimbatore,641001,IN,EN,+29-586-8349447,sales@swagelok.fluid.system.com.com,,,,2018-12-01
0000000155,ZMRO,Kyocera Cutting Tools Europe 155,,KYOCERACU,434 Zona Industrial Norte,Faridabad,121001,IN,EN,+3-338-5267577,sales@kyocera.cutting.tools.eur.com,,,,2016-09-08
0000000156,ZMET,Jindal Stainless Structural Product,,JINDALSTA,122 Automotive Corridor Phase 2,Stuttgart,70173,DE,DE,+50-509-6019484,sales@jindal.stainless.structur.com,,,,2021-12-30
0000000157,ZELE,WAGO Industrial Interconnection 157,Foundry & Casting Works,WAGOINDUS,218 Foundry Lane,Coventry,CV1 1AA,GB,EN,+30-822-8916186,sales@wago.industrial.interconn.com,,,,2016-05-27
0000000158,ZSUB,Oerlikon Balzers Surface Hardening ,Machining Plant 2,OERLIKONB,32 Industriestraße,Pittsburgh,15201,US,EN,+53-750-7501039,sales@oerlikon.balzers.surface..com,,,,2021-01-02
0000000159,ZCMP,Maersk Industrial Container Shippin,Surface Coating Div,MAERSKIND,352 GIDC Vatva Industrial Park,Nuremberg,90402,DE,DE,+85-467-6617749,sales@maersk.industrial.contain.com,,,,2021-12-26
0000000160,ZELE,Omron Industrial Automation Sensors,Automotive Parts Wing,OMRONINDU,244 Daimlerstraße,Cologne,50667,DE,DE,+76-875-5776400,sales@omron.industrial.automati.com,,,,2020-10-28
0000000161,ZMRO,Dormer Pramet Indexable Inserts 161,Foundry & Casting Works,DORMERPRA,26 Peenya Industrial Area,Chennai,600001,IN,EN,+87-310-6536093,sales@dormer.pramet.indexable.i.com,,,,2020-07-01
0000000162,ZELE,Sick AG Industrial LiDAR & Vision 1,,SICKAGIN,428 Industrial Tooling Way,Milwaukee,53201,US,EN,+90-209-7577026,sales@sick.ag.industrial.lidar..com,,,,2021-08-21
0000000163,ZELE,Sick AG Industrial LiDAR & Vision 1,Foundry & Casting Works,SICKAGIN,26 Siemensstraße,Essen,45127,DE,DE,+63-934-7822476,sales@sick.ag.industrial.lidar..com,,,,2016-05-17
0000000164,ZMRO,Guhring Precision Drills & Taps 164,,GUHRINGPR,327 Industrial Tooling Way,Mannheim,68161,DE,DE,+90-750-8008254,sales@guhring.precision.drills..com,,,,2017-08-28
0000000165,ZELE,Keyence Precision Optical Sensors 1,,KEYENCEPR,430 Die & Mold Drive,Ahmedabad,380001,IN,EN,+37-642-3471693,sales@keyence.precision.optical.com,,,,2018-03-08
0000000166,ZCMP,Würth Industry Assembly Components ,Machining Plant 2,WÜRTHINDU,361 Manufacturing Parkway,Pune,411001,IN,EN,+5-656-5159674,sales@würth.industry.assembly.c.com,,,,2016-10-30
0000000167,ZCMP,Festo Industrial Pneumatic Valves 1,Foundry & Casting Works,FESTOINDU,13 Industriestraße,Wolverhampton,WV1 1AA,GB,EN,+82-133-1228896,sales@festo.industrial.pneumati.com,,,,2019-11-10
0000000168,ZELE,Keyence Precision Optical Sensors 1,,KEYENCEPR,8 Zona Industrial Norte,Coventry,CV1 1AA,GB,EN,+35-919-6225997,sales@keyence.precision.optical.com,,,,2022-12-13
0000000169,ZCMP,Eaton Hydraulics & Hose Assemblies ,Automotive Parts Wing,EATONHYDR,257 Daimlerstraße,Faridabad,121001,IN,EN,+52-801-6838317,sales@eaton.hydraulics.and.hose.com,,,,2019-05-26
0000000170,ZELE,Turck Industrial Proximity Sensors ,Job-Work Division,TURCKINDU,120 Zona Industrial Norte,Chicago,60601,US,EN,+83-192-5862239,sales@turck.industrial.proximit.com,,,,2022-06-08
0000000171,ZMET,Outokumpu Stainless Special Alloys ,,OUTOKUMPU,376 MIDC Industrial Area Bhosari,Birmingham,B1 1AA,GB,EN,+19-808-9937721,sales@outokumpu.stainless.speci.com,,,,2017-03-21
0000000172,ZELE,Rockwell Automation Allen-Bradley 1,,ROCKWELLA,424 Gewerbepark West,Essen,45127,DE,DE,+34-838-6092236,sales@rockwell.automation.allen.com,,,,2023-02-08
0000000173,ZMET,POSCO Steel Plate & Coil 173,,POSCOSTEE,361 Assembly Boulevard,Hanover,30159,DE,DE,+54-347-7056198,sales@posco.steel.plate.and.coi.com,,,,2016-11-16
0000000174,ZMET,Thyssenkrupp Materials Services Gmb,,THYSSENKRU,260 Zona Industrial Norte,Ahmedabad,380001,IN,EN,+49-284-2530778,sales@thyssenkrupp.materials.se.com,,,,2023-08-27
0000000175,ZCMP,Sundram Fasteners Automotive Ltd 17,,SUNDRAMFA,256 Gewerbepark West,Chennai,600001,IN,EN,+3-858-4844222,sales@sundram.fasteners.automot.com,,,,2024-02-06
0000000176,ZCMP,Danfoss Power Solutions Hydraulics ,,DANFOSSPO,262 Foundry Lane,Bengaluru,560001,IN,EN,+6-919-3621365,sales@danfoss.power.solutions.h.com,,,,2016-11-02
0000000177,ZCMP,Bosch Rexroth Industrial Hydraulics,,BOSCHREXR,378 Daimlerstraße,Nuremberg,90402,DE,DE,+36-239-6103252,sales@bosch.rexroth.industrial..com,,,,2022-12-24
0000000178,ZELE,ABB Motion & Industrial Drives 178,,ABBMOTION,175 Siemensstraße,Ahmedabad,380001,IN,EN,+56-350-7041173,sales@abb.motion.and.industrial.com,,,,2021-10-18
0000000179,ZCMP,Parker Hannifin Fluid Connectors 17,Foundry & Casting Works,PARKERHAN,424 Industriestraße,Querétaro,76000,MX,ES,+21-280-7992856,sales@parker.hannifin.fluid.con.com,,,,2022-10-27
0000000180,ZCMP,MinebeaMitsumi Precision Components,,MINEBEAMIT,338 MIDC Industrial Area Bhosari,Jamshedpur,831001,IN,EN,+71-207-2864094,sales@minebeamitsumi.precision..com,,,,2022-10-07
0000000181,ZCMP,Swagelok Fluid System Components 18,,SWAGELOKF,321 Gewerbepark West,Pune,411001,IN,EN,+40-793-7516241,sales@swagelok.fluid.system.com.com,,,,2017-02-21
0000000182,ZCMP,Hydac Technology Hydraulic Filters ,,HYDACTECH,271 Foundry Lane,Ahmedabad,380001,IN,EN,+24-982-9717383,sales@hydac.technology.hydrauli.com,,,,2021-05-25
0000000183,ZMET,Alcoa Aluminum Extrusions Corp 183,,ALCOAALUM,355 Die & Mold Drive,Guadalajara,44100,MX,ES,+4-386-3746281,sales@alcoa.aluminum.extrusions.com,,,,2022-01-09
0000000184,ZCMP,HIWIN Linear Motion Guides 184,,HIWINLINE,253 GIDC Vatva Industrial Park,Sandviken,811 30,SE,JA,+30-746-8160065,sales@hiwin.linear.motion.guide.com,,,,2023-05-30
0000000185,ZELE,Rockwell Automation Allen-Bradley 1,Surface Coating Div,ROCKWELLA,386 Automotive Corridor Phase 2,Nuremberg,90402,DE,DE,+8-148-5513396,sales@rockwell.automation.allen.com,,,,2023-01-18
0000000186,ZELE,Keyence Precision Optical Sensors 1,,KEYENCEPR,115 Siemensstraße,Indianapolis,46201,US,EN,+53-936-7030838,sales@keyence.precision.optical.com,,,,2023-04-09
0000000187,ZMET,Tata Steel Heavy Tubular Products 1,Tooling Engineering Unit,TATASTEEL,127 Siemensstraße,Busan,48000,KR,JA,+24-138-2609762,sales@tata.steel.heavy.tubular..com,,,,2020-03-06
0000000188,ZMRO,Mobil Industrial Gear Oils & Grease,Foundry & Casting Works,MOBILINDU,76 Daimlerstraße,Monterrey,64000,MX,ES,+5-301-6565786,sales@mobil.industrial.gear.oil.com,,,,2019-11-16
0000000189,ZMET,Kalyani Forgings & Metallurgy 189,,KALYANIFO,409 MIDC Industrial Area Bhosari,Nuremberg,90402,DE,DE,+48-483-5417357,sales@kalyani.forgings.and.meta.com,,,,2017-07-01
0000000190,ZELE,Turck Industrial Proximity Sensors ,Surface Coating Div,TURCKINDU,167 Automotive Corridor Phase 2,Hanover,30159,DE,DE,+64-550-8674729,sales@turck.industrial.proximit.com,DE891919107,,,2024-03-10
0000000191,ZMET,POSCO Steel Plate & Coil 191,,POSCOSTEE,170 Industriestraße,Pune,411001,IN,EN,+67-905-6799369,sales@posco.steel.plate.and.coi.com,06AAACTS3051M1Z9,,,2021-02-16
0000000192,ZMRO,3M Industrial Safety & PPE Systems ,Automotive Parts Wing,3MINDUSTR,151 Industriestraße,Manchester,M1 1AD,GB,EN,+90-108-5297771,sales@3m.industrial.safety.and..com,GB239052382,,,2017-01-01
0000000193,ZCMP,Danfoss Power Solutions Hydraulics ,,DANFOSSPO,283 Foundry Lane,Hanover,30159,DE,DE,+69-129-6155754,sales@danfoss.power.solutions.h.com,DE970098510,,,2019-08-24
0000000194,ZSUB,Lasertech CNC Laser Cutting & Bendi,,LASERTECH,337 Die & Mold Drive,Milwaukee,53201,US,EN,+96-488-3264023,sales@lasertech.cnc.laser.cutti.com,65-2047510,,,2020-12-11
0000000195,ZSUB,Henkel Surface Technologies Bonderi,,HENKELSUR,186 Siemensstraße,Monterrey,,MX,ES,+74-434-2387357,sales@henkel.surface.technologi.com,ZFS232355T41,,,2019-10-13
0000000196,ZCMP,TCI Freight Heavy Haulage Division ,Surface Coating Div,TCIFREIGH,141 Ambattur Industrial Estate,Munich,,DE,DE,+31-114-5690144,sales@tci.freight.heavy.haulage.com,DE408034855,,,2022-04-15
0000000197,ZMRO,Castrol Industrial Metalworking Flu,,CASTROLIN,294 Assembly Boulevard,Ahmedabad,,IN,EN,+36-892-6988974,sales@castrol.industrial.metalw.com,06AAACTL4233H1Z6,,,2022-11-05
0000000198,ZCMP,Freudenberg Sealing Technologies 19,Surface Coating Div,FREUDENBER,313 Die & Mold Drive,Pune,,IN,EN,+87-959-7604427,sales@freudenberg.sealing.techn.com,29AAACTZ3284V1Z1,,,2019-05-08
0000000199,ZCMP,Schaeffler Technologies AG & Co 199,,SCHAEFFLER,152 Daimlerstraße,Stuttgart,,DE,DE,+16-767-9099450,sales@schaeffler.technologies.a.com,DE377012862,,,2022-01-02
0000000200,ZCMP,HIWIN Linear Motion Guides 200,,HIWINLINE,231 Automotive Corridor Phase 2,Ahmedabad,,IN,EN,+15-648-2376368,sales@hiwin.linear.motion.guide.com,33AAACTT7497U1Z6,,,2018-09-16
0000000201,ZCMP,Eaton Hydraulics & Hose Assemblies ,Surface Coating Div,EATONHYDR,253 Industriestraße,Munich,,DE,DE,+95-616-6628862,sales@eaton.hydraulics.and.hose.com,DE948586132,,,2019-09-19
0000000202,ZCMP,Festo Industrial Pneumatic Valves 2,Automotive Parts Wing,FESTOINDU,352 Zona Industrial Norte,Cleveland,,US,EN,+94-412-6589728,sales@festo.industrial.pneumati.com,92-3836956,,,2020-04-12
0000000203,ZELE,Sick AG Industrial LiDAR & Vision 2,,SICKAGIN,340 MIDC Industrial Area Bhosari,Chennai,,IN,EN,+33-743-3968366,sales@sick.ag.industrial.lidar..com,29AAACTX9265V1Z8,,,2016-08-07
0000000204,ZMET,ArcelorMittal Precision Tubing Euro,,ARCELORMIT,426 Manufacturing Parkway,Guadalajara,,MX,ES,+68-309-4255611,sales@arcelormittal.precision.t.com,MLU289067P72,,,2018-11-13
0000000205,ZMRO,Kennametal Carbide Tooling Systems ,Machining Plant 2,KENNAMETAL,283 Foundry Lane,Chicago,,US,EN,+17-356-6722204,sales@kennametal.carbide.toolin.com,23-6255504,,,2016-05-21
0000000206,ZMRO,Klüber Lubrication High Temp Grease,Tooling Engineering Unit,KLÜBERLUB,71 Sanand Industrial Zone,Stuttgart,,DE,DE,+31-898-6209470,sales@klüber.lubrication.high.t.com,DE883234972,,,2024-02-09
0000000207,ZMET,Nippon Steel Coils & Billets 207,Surface Coating Div,NIPPONSTE,228 GIDC Vatva Industrial Park,Chennai,,IN,EN,+65-577-4868397,sales@nippon.steel.coils.and.bi.com,29AAACTX8772P1Z2,,,2023-02-23
0000000208,ZELE,ABB Motion & Industrial Drives 208,,ABBMOTION,332 Zona Industrial Norte,Pune,,IN,EN,+54-302-5866767,sales@abb.motion.and.industrial.com,24AAACTB4852P1Z5,,,2019-08-08
0000000209,ZCMP,SKF Industrial Bearings & Seals 209,,SKFINDUST,384 Zona Industrial Norte,Essen,,DE,DE,+51-997-7397925,sales@skf.industrial.bearings.a.com,DE267117555,,,2021-11-10
0000000210,ZCMP,Norgren Industrial Pneumatics 210,,NORGRENIN,87 Industrial Tooling Way,Saltillo,,MX,ES,+82-828-3257953,sales@norgren.industrial.pneuma.com,CJH576452B97,,,2024-02-01
0000000211,ZCMP,Bosch Rexroth Industrial Hydraulics,,BOSCHREXR,37 MIDC Industrial Area Bhosari,Hanover,,DE,DE,+65-455-7644099,sales@bosch.rexroth.industrial..com,DE514430935,,,2018-12-20
0000000212,ZCMP,Swagelok Fluid System Components 21,,SWAGELOKF,267 Siemensstraße,Hanover,,DE,DE,+64-378-9410193,sales@swagelok.fluid.system.com.com,DE322013206,,,2019-05-30
0000000213,ZMRO,Kyocera Cutting Tools Europe 213,,KYOCERACU,149 Engineering Way,Cologne,,DE,DE,+74-428-6804523,sales@kyocera.cutting.tools.eur.com,DE185464498,,,2023-06-30
0000000214,ZELE,ABB Motion & Industrial Drives 214,Automotive Parts Wing,ABBMOTION,107 Automotive Corridor Phase 2,Nuremberg,,DE,DE,+38-941-7893390,sales@abb.motion.and.industrial.com,DE959284855,,,2021-01-03
0000000215,ZELE,Keyence Precision Optical Sensors 2,,KEYENCEPR,291 Manufacturing Parkway,Faridabad,,IN,EN,+41-563-7477897,sales@keyence.precision.optical.com,24AAACTK7689P1Z3,,,2020-04-08
0000000216,ZCMP,Parker Hannifin Fluid Connectors 21,,PARKERHAN,434 Parque Industrial Monterrey,Querétaro,,MX,ES,+47-921-1788828,sales@parker.hannifin.fluid.con.com,QTT933782S94,,,2021-02-21
0000000217,ZMRO,Kyocera Cutting Tools Europe 217,Surface Coating Div,KYOCERACU,334 Industrial Tooling Way,Gurugram,,IN,EN,+92-668-9338071,sales@kyocera.cutting.tools.eur.com,33AAACTF7001C1Z6,,,2017-07-05
0000000218,ZMET,Bharat Forge Precision Machining 21,,BHARATFOR,311 Assembly Boulevard,Chicago,,US,EN,+72-694-1468750,sales@bharat.forge.precision.ma.com,26-2419141,,,2018-11-04
0000000219,ZSUB,PPG Industrial Coatings & E-Coat 21,,PPGINDUST,433 Foundry Lane,Chennai,,IN,EN,+26-983-3356399,sales@ppg.industrial.coatings.a.com,24AAACTD5012O1Z7,,,2023-06-06
0000000220,ZCMP,Trelleborg Industrial Engineered Se,,TRELLEBORG,164 Industriestraße,Yokohama,220-0001,JP,JA,+51-667-6128347,sales@trelleborg.industrial.eng.com,JP78338687,,,2017-09-01
0000000221,ZMRO,Sandvik Coromant Cutting Tools 221,Job-Work Division,SANDVIKCO,241 Industriestraße,Nuremberg,90402,DE,DE,+45-647-1007516,sales@sandvik.coromant.cutting..com,DE666281203,,,2019-08-12
0000000222,ZCMP,Freudenberg Sealing Technologies 22,,FREUDENBER,231 Foundry Lane,Jamshedpur,831001,IN,EN,+1-224-8205811,sales@freudenberg.sealing.techn.com,27AAACTH5401N1Z2,,,2016-01-22
0000000223,ZCMP,Trelleborg Industrial Engineered Se,,TRELLEBORG,78 Siemensstraße,Coimbatore,641001,IN,EN,+32-255-9013475,sales@trelleborg.industrial.eng.com,24AAACTF8173V1Z2,,,2024-02-09
0000000224,ZCMP,MinebeaMitsumi Precision Components,,MINEBEAMIT,428 Parque Industrial Monterrey,Bengaluru,560001,IN,EN,+86-623-5413381,sales@minebeamitsumi.precision..com,27AAACTH9986W1Z6,,,2023-07-30
0000000225,ZELE,,,TURCKINDU,364 Zona Industrial Norte,Changwon,51500,KR,JA,+48-943-3857712,sales@turck.industrial.proximit.com,KR47503918,,,2016-12-22
0000000226,ZMRO,,Surface Coating Div,TYROLITIN,440 Zona Industrial Norte,Mannheim,68161,DE,DE,+93-428-3866063,sales@tyrolit.industrial.grindi.com,DE693248157,,,2023-03-27
0000000227,ZMRO,,,3MINDUSTR,118 Siemensstraße,Bengaluru,560001,IN,EN,+52-914-3169268,sales@3m.industrial.safety.and..com,06AAACTH9876V1Z5,,,2017-07-06
0000000228,ZELE,,,LAPPGROUP,360 Industrial Tooling Way,Jamshedpur,831001,IN,EN,+39-501-1416940,sales@lapp.group.industrial.cab.com,33AAACTD5984V1Z6,,,2018-12-09
0000000229,ZSUB,,Machining Plant 2,HENKELSUR,236 Daimlerstraße,Bengaluru,560001,IN,EN,+23-177-8001699,sales@henkel.surface.technologi.com,29AAACTA5955Y1Z5,,,2021-10-24
0000000230,ZMET,,,VOESTALPIN,164 Foundry Lane,Indianapolis,46201,US,EN,+32-641-1064160,sales@voestalpine.high.performa.com,81-1589098,,,2018-02-12
0000000231,ZELE,,,ABBMOTION,386 Peenya Industrial Area,Manchester,M1 1AD,GB,EN,+66-745-8419243,sales@abb.motion.and.industrial.com,GB574566981,,,2016-04-17
0000000232,ZSUB,,Surface Coating Div,LASERTECH,113 Assembly Boulevard,Munich,80331,DE,DE,+79-132-5859587,sales@lasertech.cnc.laser.cutti.com,DE462418979,,,2019-04-14
0000000233,ZSUB,,Surface Coating Div,ELECTROCOA,238 Gewerbepark West,Pittsburgh,15201,US,EN,+96-246-8509183,sales@electrocoat.precision.fin.com,44-2386681,,,2018-12-10
0000000234,ZMRO,,,TYROLITIN,105 Industriestraße,Faridabad,121001,IN,EN,+63-398-4689233,sales@tyrolit.industrial.grindi.com,33AAACTB8767Q1Z3,,,2023-03-05
0000000235,ZSUB,Electrocoat Precision Finishing Ltd,Surface Coating Div,ELECTROCOA,229 Die & Mold Drive,Bengaluru,560001,IN,EN,+66-605-4662471,sales@electrocoat.precision.fin.com,33AAACTL8965V1Z8,,,2016-09-11
0000000236,ZSUB,Henkel Surface Technologies Bonderi,Automotive Parts Wing,HENKELSUR,405 Sanand Industrial Zone,Indianapolis,46201,US,EN,+62-748-7993627,sales@henkel.surface.technologi.com,61-2624137,,,2020-07-25
0000000237,ZSUB,Oerlikon Balzers Surface Hardening ,,OERLIKONB,202 Foundry Lane,Faridabad,121001,IN,EN,+52-223-4872462,sales@oerlikon.balzers.surface..com,33AAACTD8903C1Z1,,,2023-02-23
0000000238,ZCMP,Bossard Industrial Fasteners & Bolt,,BOSSARDIN,154 Engineering Way,Indianapolis,46201,US,EN,+58-552-6847040,sales@bossard.industrial.fasten.com,17-5075213,,,2016-05-03
