LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000213813,LIEF,"SHENZHEN JINFENG GARMENT & PARTNER CO., LTD.",,SHENZHEN J,NO. 45 ZHENHAI INDUSTRIAL ZONE,Shenzhen,518054,CN,ZH,+86 532 372 4482,accounts@shenzhen-jinfeng.com.cn,91144509U68WCFVCU7,X,,2021-11-30
0000214448,LIEF,"Xiamen Lixin-Meilin Furniture Industrial Co., Ltd.",c/o Central Settlement,XIAMEN LIX,No. 16 Jinshan Road,Xiamen,361084,UAE,ZH,+86 755 284 8367,export@xiamen-lixin.com.cn,91858029TV5LWCO6V4,,,2016-06-06
0000214460,LIEF,Estoril Lda.,,ESTORIL LD,Avenida da Liberdade 226,Lisboa,1000-507,PT,EN,+351 21 277 9545,orders@estoril.pt,PT306758108,,,2025-03-24
0000214664,LIEF,"Guangzhou Weilong Packaging & Partner Co., Ltd",,GUANGZHOU,No. 142 Hongqiao Road,Guangzhou,510039,CN,ZH,+86 21 6629 4285,admin@guangzhou-weilong.com.cn,91001842556TNEBP26,,,2025-01-09
0000214983,LIEF,Jansen Verpakkingen & Partner N.V.,,JANSEN VER,Industrieweg 187,Amsterdam,1070 GR,NL,EN,+31 30 649 8287,finance@jansen-verpakkingen.nl,NL381093956B61,,,2026-05-20
0000215464,LIEF,,,SANGAM PRI,"Plot 222, MIDC Industrial Area",Mumbai,400008,IN,EN,+91 80 8846 0416,accounts@sangam.in,27OCBUF9798S1Z1,,,2018-05-06
0000215512,LIEF,Castaño S.A.,,CASTANO SA,Calle Mayor 8,Barcelona,08040,ES,ES,+34 95 274 0890,orders@castano-s.es,ESQ9436604G,,,2010-05-30
0000215852,LIEF,Vaishnavi Knitwear Ltd,,VAISHNAVI,229 Avinashi Road,Bengaluru,560051,IN,EN,+91 80 5724 5025,contact@vaishnavi-knitwear.in,29EIWCH5304U1ZC,,,2023-07-02
0000215966,LIEF,Hoa Sen Packaging JSC,,HOA SEN PA,37 Nguyen Van Linh Street, BINH DUONG ,820276,VN,EN,+84 236 681 3211,ap@hoa-sen-36.com.vn,0515890626,,,2019-06-04
0000216112,LIEF,Wassenaar Druk & Partner B.V.,,WASSENAAR,Ondernemersweg 43,Venlo,5976 WR,NL,EN,+31 20 415 6477,billing@wassenaar-druk.nl,NL639979925B40,,,2018-12-20
0000216270,LIEF,Deverill Technologies Ltd,,DEVERILL T,"Unit 190, Riverside Industrial Estate",Birmingham,B7 0XS,GB,EN,+44 117 757 3631,purchasing@deverill-technologies.co.uk,GB332947613,,,2017-12-25
0000216338,LIEF,Dunmore Co.,,DUNMORE CO,56 Airport Road,Columbus,43251,US,EN,+1 214 555 0493,finance@dunmore.com,14-6894978,,,2016-06-21
0000216350,LIEF,Tangail Garments Limited,,TANGAIL GA,46 Tejgaon Industrial Area,Chattogram,4010,BD,EN,+880 2 2981 4596,accounts@tangail-garments.com.bd,622576159-7974,,,2009-01-22
0000216718,LIEF,Bellini Sistemi S.r.l.,,BELLINISIS,Via del Commercio 55,Bologna,40147,IT,IT,+39 051 4103 5388,accounts@bellini-sistemi.it,IT74114013860,,,2024-04-08
0000216779,LIEF,MARMARA ENDUSTRI A.S.,,MARMARA EN,ORGANIZE SANAYI BOLGESI 42. CADDE,Ankara,06020,TR,EN,+90 212 558 2500,billing@marmara-endustri.com.tr,0364271436,,,2016-12-08
0000217506,LIEF,Granville Co.,,GRANVILLE,11 Distribution Way,Atlanta,,US,EN,+1 312 555 4909,export@granville.com,88-2790255,,,2022-12-01
0000218324,LIEF,Firuzköy Ltd. Şti.,,FIRUZKOY L,Sanayi Caddesi No:209,Ankara,06019,TR,EN,+90 258 644 8576,sales@firuzkoy.com.tr,1178233688,,,2023-12-12
0000218896,LIEF,Hung Phat Textile & Partner JSC,,HUNG PHAT,44 Le Duan Street,Da Nang,550163,VN,EN,+84 24 8880 2495,sales@hung-phat-36.com.vn,9703482059,,,2024-12-20
0000219149,LIEF,Havlíček & Sázava a.s.,,HAVLICEK S,Průmyslová 20,Praha,110 91,CZ,EN,+420 5 6421 6673,,CZ70650839,,,2022-03-23
0000219729,LIEF,Haverkamp Textiel B.V.,,HAVERKAMPT,Distributiestraat 156,Eindhoven,5628 KG,NL,EN,+31 40 300 8229,sales@haverkamp-textiel.nl,NL295747900B15,,,2019-12-13
0000219784,LIEF,Cascais Logística Lda.,Branch Office,CASCAIS LO,Avenida da Liberdade 118,Braga,4700-489,PT,EN,+351 21 937 1636,,PT845909357,,,2018-05-14
0000220008,LIEF,"Qingdao Jiade & Zhenxing Co., Ltd.",,QINGDAO JI,"Block 129, Longgang District",Qingdao,266056,CN,ZH,,finance@qingdao-jiade.com.cn,917107110LVT5OOP18,,,2021-09-05
0000220328,LIEF,Pratesi Arredamenti S.p.A.,,PRATESI AR,Viale della Repubblica 235,Bologna,40149,IT,IT,+39 055 9708 6364,purchasing@pratesi-arredamenti.it,IT05997564541,,,2019-08-06
0000220525,LIEF,Ostrowski-Kaczmarek Druk S.A.,,OSTROWSKIK,ul. Kolejowa 34,Poznań,X0-459,PL,EN,+48 12 862 6690,finance@ostrowski-kaczmarek.pl,PL1805626971,,X,2023-09-01
0000221966,LIEF,Ekström Inredning AB,,EKSTROM IN,Fabriksgatan 112,Göteborg,411 35,SE,EN,+46 8 8942 4160,info@ekstrom-inredning.se,SE851566448674,,,2017-07-24
0000222229,LIEF,Fuentes-Espinosa Embalajes S.A.,,FUENTESESP,Calle Industria 136,Madrid,28015,ES,ES,+34 91 318 8649,office@fuentes-espinosa.es,ESZ1027020B,,,2016-12-11
0000222920,LIEF,Quarrymill Textiles Limited,c/o Central Settlement,QUARRYMILL,6 Mill Lane,Bristol,BS2 3BS,GB,EN,+44 117 591 0197,admin@quarrymill-textiles.co.uk,GB364406469,,,2017-02-19
0000223023,LIEF,Gallico S.p.A.,,,Via Industriale 46,Milano,20130,IT,IT,,sales@gallico-s.it,IT74033323695,,,2026-05-04
0000223207,LIEF,Van Dijken Distributie N.V.,,VANDIJKEND,Ondernemersweg 67,Rotterdam,3082 VX,NL,EN,+31 77 828 9205,ap@van-dijken.nl,NL197653928B29,,,2026-04-11
0000223300,,Peter Dunmore Corp.,,PETER DUNM,61 Commerce Drive,Dallas,75237,US,EN,+1 214 555 7282,contact@peter-dunmore.com,15-9880664,,,2020-10-27
0000223421,LIEF,Aubry Textiles & Partner SAS,,AUBRY TEXT,33 Boulevard Gambetta,Lille,59031,FR,FR,+33 1 9499 1446,,FR28251304119,,,2016-08-16
0000224038,LIEF,Westbrook Distribution & Partner Ltd,,WESTBROOK,"Unit 155, Riverside Industrial Estate",Manchester,M1 4QN,GB,EN,+44 117 852 3247,sales@westbrook-distribution.co.uk,GB122665766,,,2018-08-02
0000224090,LIEF,Karnaphuli Apparels & Partner Ltd.,Sales Division,KARNAPHULI,166 Agrabad C/A,Dhaka,1215,BD,EN,+880 31 753 8697,info@karnaphuli-apparels.com.bd,914504833-6371,,X,2025-10-04
0000224133,LIEF,Vermeer Techniek N.V.,,VERMEER TE,Distributiestraat 71,Rotterdam,3058 GO,NL,EN,+31 30 351 8563,sales@vermeer-techniek.nl,NL275235675B81,,,2022-12-23
0000224394,LIEF,"Hung Phat-Phuong Nam Industries Co., Ltd",Branch Office,HUNGPHATPH,"Lot C213, Tan Binh Industrial Park",Ho Chi Minh City,700316,VN,EN,+84 24 5973 6535,sales@hung-phat.com.vn,3797274851,,,2023-07-18
0000224528,LIEF,GAUDIN TECHNOLOGIES S.A.,,GAUDINTECH,,Lille,59011,FR,FR,+33 5 8539 7653,achats@gaudin-technologies.fr,FR51998517584,,,2016-09-11
0000224968,LIEF,Venturi Commerciale & Partner S.r.l.,,VENTURI CO,Via Giuseppe Verdi 11,Prato,59106,UAE,IT,+39 011 9657 1987,contact@venturi-commerciale.it,IT36642495942,,,2018-02-27
0000225196,LIEF,Shatabdi Composite Mills Limited,,SHATABDI C,"House 100, Road 7, Banani",Chattogram,4025,BD,EN,+880 821 666753,info@shatabdi-composite.com.bd,320533928-3364,X,,2023-06-11
0000226389,LIEF,,,HOLLINGWOO,"Unit 98, Riverside Industrial Estate",Leeds,LS1 1GA,GB,EN,+44 141 816 3744,orders@hollingwood-kingsmere.co.uk,GB536035357,,,2024-05-27
0000226432,LIEF,De Groot Voeding B.V.,,DEGROOTVOE,Ondernemersweg 123,Venlo,5976 EO,NL,EN,+31 30 874 1245,sales@de-groot.nl,NL159281177B19,,,2020-09-20
0000227634,LIEF,Alvarado-Duarte Alimentación S.L.,,ALVARADODU,Calle Industria 79,Zaragoza,50038,ES,ES,+34 96 428 4683,info@alvarado-duarte.es,,,,2021-11-04
0000227762,LIEF,MONTERO MOBILIARIO S.L.,,MONTERO MO,"CARRETERA DE VALENCIA, KM 93",Madrid,28019,ES,ES,+34 91 735 3246,finance@montero-mobiliario.es,ESC6691231C,,,2017-12-31
0000227787,LIEF,Wassenaar Druk & Partner Logistik B.V.,,WASSENAARD,Ondernemersweg 43,Venlo,5976 WR,NL,EN,+31 20 415 6477,admin@wassenaar-druk.nl,NL186045815B75,,,2020-08-17
0000228009,LIEF,Wassenaar Winkelinrichting B.V.,,WASSENAAR,Havenstraat 128,Rotterdam,3015 HW,EU,EN,+31 77 994 5108,ap@wassenaar-winkelinrichting.nl,NL728472708B38,,,2025-04-20
0000228314,LIEF,Blackwell Cosmetics LLC,,BLACKWELLC,183 Airport Road,Atlanta,30358,US,EN,+1 614 555 0166,ap@blackwell-cosmetics.com,88-1520158,,,2021-03-05
0000228803,LIEF,Hautefort Impression SARL,,HAUTEFORT,222 Avenue de la République,Paris,75040,FR,FR,+33 1 7931 2443,contact@hautefort-impression.fr,FR32199076209,,,2018-02-09
0000229007,LIEF,Navarro Sistemas S.L.,,NAVARROSIS,Calle Mayor 97,Sevilla,41002,ES,ES,+34 976 398764,orders@navarro-sistemas.es,ESY0600686V,,,2020-05-24
0000229182,LIEF,Lakshmi Knitwear Pvt Ltd,Export Department,LAKSHMI KN,"SIDCO Industrial Estate, Unit 133",New Delhi,N/A,IN,EN,+91 120 931 5398,ap@lakshmi-knitwear.in,07ALGMA2046S1Z4,,,2018-10-11
0000229343,LIEF,Moravia a.s.,,MORAVIAAS,Tovární 194, OSTRAVA ,702 63,CZ,EN,+420 59 394 6415,finance@moravia-a.cz,CZ94464918,,,2024-08-03
0000229467,LIEF,Ferraro Arredamenti S.p.A.,,FERRARO AR,Via Giuseppe Verdi 77,Milano,20121,IT,IT,+39 02 6148 94623,export@ferraro-arredamenti.it,IT51283174870,,,2016-09-11
0000229583,LIEF,"Xiamen Hongsheng Co., Ltd.",,XIAMEN HON,"Block 212, Longgang District",Xiamen,361074,CN,ZH,+86 769 510 1173,,91343596BQCUAW8GB0,,,2022-06-29
0000229834,LIEF,Brnenská Obaly s.r.o.,,BRNENSKAOB,Průmyslová 16,Ostrava,702 69,CZ,EN,+420 59 343 7959,finance@brnenska-obaly.cz,CZ22386590,,,2017-09-17
0000229911,LIEF,Blackwell-Quarrymill Packaging Ltd,,BLACKWELLQ,"Unit 47, Trafford Park",Glasgow,G1 4DQ,GB,EN,+44 121 472 9012,sales@blackwell-quarrymill.co.uk,GB244357312,,,2020-01-22
0000230241,LIEF,Chanterelle-Jonquières Services SAS,,CHANTERELL,"ZI Nord, Lot 179",Nantes,44005,FR,FR,+33 3 4899 8103,commercial@chanterelle-jonquieres.fr,FR91261409939,,,2010-07-04
0000230468,LIEF,Ricciardi-Lombardi Servizi S.r.l.,,RICCIARDIL,Viale della Repubblica 29,Firenze,50151,IT,IT,+39 02 3686 56392,accounts@ricciardi-lombardi.it,IT88856681204,,,2023-06-14
0000230581,LIEF,Trimurti Packaging Pvt Ltd,,TRIMURTI P,"SIDCO Industrial Estate, Unit 138",Noida,201336,IN,EN,+91 11 8493 0543,finance@trimurti-packaging.in,09WVJYX3993D1ZY,,,2019-06-16
0000231531,LIEF,Tan Thanh Trading JSC,,TAN THANH,211 Le Duan Street,Da Nang,550098,VN,FR,,purchasing@tan-thanh.com.vn,3986539740,,,2019-07-20
0000231568,LIEF,Harlow Shopfitting PLC,,HARLOW SHO,57 Station Road,Bristol,BS2 9PF,GB,EN,+44 20 8368 9652,sales@harlow-shopfitting.co.uk,,,,2025-08-31
0000232058,LIEF,Greystone & Ellsworth Co.,,GREYSTONEE,13 Commerce Drive,Atlanta,30358,US,EN,+1 312 555 9802,billing@greystone-ellsworth.com,07-0276311,,,2027-12-08
0000232543,LIEF,Piotrowski Sp. z o.o.,,PIOTROWSKI,ul. Kolejowa 221,Warszawa,00-202,PL,EN,tbd,finance@piotrowski.pl,PL6914022041,,,2022-12-09
0000233213,LIEF,Fairhaven Ltd,Division Retail,FAIRHAVEN,124 Station Road,Nottingham,NG1 2UE,GB,EN,+44 161 576 7808,info@fairhaven.co.uk,GB155351735,,,2020-03-24
0000234235,LIEF,Hoa Sen JSC,,HOA SEN JS,"Lot C91, Tan Binh Industrial Park",Binh Duong,820828,VN,EN,+84 24 6724 4164,office@hoa-sen.com.vn,1747547361,,,2019-11-09
0000234284,LIEF,  Ravenscroft  Logistics Corp. ,,RAVENSCROF,214 Airport Road,Columbus,43245,US,EN,+1 973 555 5716,orders@ravenscroft-logistics.com,36-4964719,,,2021-04-21
0000234312,LIEF,  Moravia  Technika & Partner a.s. ,,MORAVIATEC,Tovární 239,Praha,110 08,CZ,EN,+420 5 5604 0193,admin@moravia-technika.cz,CZ92689104,,,2023-05-01
0000234390,LIEF,Kingsmere Ltd,,KINGSMEREL,229 Albion Way,Manchester,M4 4JD,GB,EN,+44 113 698 7630,accounts@kingsmere.co.uk,GB827393631,,,2022-12-14
0000234500,LIEF,Ortolani Distribuzione S.r.l.,,ORTOLANI D,Via del Commercio 155,Milano,20127,IT,IT,+39 06 9153 10378,accounts@ortolani-distribuzione.it,TBD,,,2017-11-17
0000234586,LIEF,Northgate Technologies Ltd,,NORTHGATET,183 High Street,Bristol,BS1 1QS,GB,EN,+44 141 618 8046,t.yilmaz@northgate-technologies.co.uk,,,,2025-07-18
0000234761,LIEF,Sázava Technika & Partner s.r.o.,,SAZAVA TEC,Tovární 239,Praha,110 47,CZ,EN,+420 5 6747 0750,contact@sazava-technika.cz,CZ54047654,,,2019-09-22
0000235883,LIEF,Matosinhos Lda.,,MATOSINHOS,"Zona Industrial, Lote 110", PORTO ,4000-103,PT,EN,+351 21 657 7995,finance@matosinhos.pt,PT343596450,,,2024-02-04
0000236282,LIEF,Castellane Impression S.A.,,CASTELLANE,60 Rue du Commerce,Marseille,13024,FR,FR,+33 4 2163 6697,achats@castellane-impression.fr,FR21192101246,,,2018-07-22
0000236344,LIEF,Górski Handel Sp zoo,Division Retail,GORSKI HAN,ul. Przemysłowa 135,Łódź,90-803,PL,EN,+48 22 397 6774,sales@gorski-handel.pl,PL0339859633,,,2016-09-26
0000236606,LIEF,Kingsmere & Dunmore PLC,,KINGSMERE,"Unit 176, Riverside Industrial Estate",Bristol,BS2 6HJ,GB,EN,+44 121 965 5075,"purchasing@kingsmere-dunmore.co.uk,kingsmere-dunmore.co.uk",GB097523001,,,2021-01-30
0000236639,LIEF,Zanetti-Marchetti Alimentari S.r.l.,,ZANETTIMAR,Viale della Repubblica 19,Bologna,40138,IT,IT,+39 051 7188 2540,export@zanetti-marchetti.it,IT09522575811,,,2024-07-05
0000237029,LIEF,Delacour Mobilier & Partner SAS,,DELACOUR M,"ZI Nord, Lot 92",Bordeaux,33005,FR,FR,+33 2 5928 7818,mailto:info@delacour-mobilier.fr,FR28012957045,,,2024-12-08
0000237201,LIEF,Underhill Fulfilment & Partner Limited,,UNDERHILLF,2 Station Road,Nottingham,NG7 5GQ,GB,EN,+44 121 676 5442,billing@underhill-fulfilment.co.uk,GB754640274,,,2023-11-18
0000237514,LIEF,Deverill Logistics & Partner PLC,,DEVERILL L,162 Station Road,Leeds,LS1 5FJ,GB,EN,+44 113 726 1325,ap@deverill-logistics.co.uk,GB208023646,,,2025-10-04
0000237780,LIEF,Haverkamp Logistik B.V.,,HAVERKAMP,Handelskade 66,Venlo,5973 IM,NL,EN,+31 77 916 4443,info@haverkamp-b.nl,NL864455231B70,,,2018-06-02
0000237952,LIEF,XXX,,XXX,"Polígono Industrial Sur, Nave 47",Valencia,46009,ES,ES,+34 95 407 4878,info@duarte-logistica.es,ESX3922299K,,,2023-01-05
0000238779,LIEF,Anadolu Konfeksiyon Ltd. Şti.,,ANADOLUKON,Organize Sanayi Bölgesi 134. Cadde,Ankara,06062,TR,AR,+90 312 884 8327,office@anadolu-konfeksiyon.com.tr,6855240760,,,2024-06-09
0000238910,LIEF,Bosman B.V.,,BOSMANBV,Distributiestraat 112,Utrecht,3533 DT,NL,EN,+31 30 891 3941,orders@bosman-b.nl,,,,2025-01-20
0000239239,LIEF,Bhagwati-Lakshmi Packaging Private Limited,,BHAGWATILA,66 Avinashi Road,Bengaluru,560014,IN,EN,+91 421 951 3020,ap@bhagwati-lakshmi.in,29WECNA9830E1ZA,,,2023-10-04
0000239582,LIEF,Toros Deri Ltd. Şti.,,TOROS DERI,Atatürk Bulvarı No:164,Denizli,20038,TR,EN,+90 258 392 9338,ap@toros-deri.com.tr,8383880918,,,2026-06-26
0000240253,LIEF,Ferraro Servizi S.p.A.,,FERRARO SE,Via Giuseppe Verdi 9,Prato,59137,IT,IT,+39 06 7614 12375,@ferraro-servizi.it,IT53670923686,,,2021-04-27
0000240344,LIEF,Westbrook Furniture PLC,,WESTBROOKF,200 High Street,Leeds,LS11 5XZ,GB,EN,+44 113 613 0695,purchasing@westbrook-furniture.co.uk,GB932032175,,,2016-10-22
0000240781,LIEF,Sikora Sp. z o.o.,,SIKORASPZO,ul. Przemysłowa 20,Gdańsk,80-6,PL,EN,+48 42 365 2991,contact@sikora.pl,PL9060698699,,,2025-09-03
0000241151,LIEF,Oakridge Ltd,,OAKRIDGE L,"Unit 42, Kingsway Business Park",Leeds,LS1 9HR,GB,EN,+44 141 628 6797,admin@oakridge.co.uk,GB574518564,,,2019-04-16
0000241202,LIEF,Zawadzki Tekstylia Sp. z o.o.,,ZAWADZKI T,ul. Przemysłowa 236,Kraków,30-833,PL,EN,+48 71 685 3872,accounts@zawadzki-tekstylia.pl,PL0852542880,,,2021-07-31
0000241460,LIEF,Escaut Cosmétiques SAS,,ESCAUT COS,90 Boulevard Gambetta,Marseille,13032,FR,FR,+33 1 5432 8311,escaut-cosmetiques.fr,FR27990327733,,,2023-10-10
0000241688,LIEF,Rochefort Alimentaire SARL,,ROCHEFORTA,"ZI Nord, Lot 174",Lyon,69001,FR,FR,+33 3 4464 4478,,FR16471022374,,,2022-12-17
0000241740,LIEF,Ravenscroft Ltd,,RAVENSCROF,"Unit 53, Riverside Industrial Estate",Birmingham,B1 4FT,GB,EN,+44 117 580 4579,ap@ravenscroft.co.uk,GB537305726,,,2024-05-13
0000241769,LIEF,Kingsmere Distribution PLC,,KINGSMERED,215 Station Road,London,N1 8XG,GB,EN,+44 121 709 3701,contact@kingsmere-distribution.co.uk,GB698459064,,,2021-05-01
0000241789,LIEF,Oostergo & Zandvliet B.V.,Unit 2,OOSTERGO Z,Handelskade 223,Utrecht,3531 SF,NL,EN,+31 77 234 2766,oostergo-zandvliet.nl,NL945328727B54,,,2019-12-07
0000242100,LIEF,Crestwood Shopfitting Ltd,,CRESTWOODS,175 Station Road,London,SE1 1UW,GB,EN,+44 121 875 7651,ap@crestwood-shopfitting.co.uk,GB597811107,,,2018-05-16
0000242409,LIEF,Valmy SAS,Branch Office,VALMYSAS,68 Boulevard Gambetta,Bordeaux,33034,FR,FR,+33 2 8083 6757,comptabilite@valmy.fr,FR99365470655,,,2018-01-28
0000242869,LIEF,Sophie Deverill LLC,,SOPHIE DEV,145 Commerce Drive,Los Angeles,90003,US,EN,+1 213 555 6070,accounts@sophie-deverill.com,83-7080301,,,2019-05-08
0000243658,LIEF,Haverkamp B.V.,,HAVERKAMP,Handelskade 66,Venlo,5973 IM,NL,EN,+31 77 916 4443,purchasing@haverkamp-b.nl,NL192968293B25,,,2019-03-11
0000243925,LIEF,Oostergo Winkelinrichting B.V.,,OOSTERGO W,Ondernemersweg 203,Venlo,5959 UE,NL,EN,+31 10 372 8560,accounts@oostergo-winkelinrichting.nl,NL956847793B03,,,2020-11-29
0000244033,LIEF,"Ningbo Hongsheng Packaging Co., Ltd",,NINGBO HON,No. 196 Hongqiao Road,Ningbo,315065,CN,ZH,+86 571 657 9911,ap@ningbo-hongsheng.com.cn,910780998NGKCKGUJ2,,,2024-01-07
0000244115,LIEF,"Guangzhou Kaiyuan Industrial Co., Ltd.",,GUANGZHOUK,No. 149 Zhenhai Industrial Zone,Guangzhou,510020,CN,ZH,+86 571 471 9849,contact@guangzhou-kaiyuan.com.cn,,,,2017-10-07
0000244269,LIEF,Bhagwati-Arunodaya Garments Ltd,,BHAGWATIAR,239 Avinashi Road,Chennai,600060,IN,EN,+91 79 7554 9217,ap@bhagwati-arunodaya.in,33PHBAW0862J1ZX,,,2019-08-08
0000244289,LIEF,"Qingdao Longxin Electronics Co., Ltd",,QINGDAO LO,No. 74 Zhenhai Industrial Zone,Qingdao,266008,CN,ZH,,orders@qingdao-longxin.com.cn,91914566BGE3KXD6T7,,,2017-09-13
0000244853,LIEF,Bhagwati Industries & Partner Pvt Ltd,,BHAGWATIIN,"Plot No. 203, Sector 8, IMT",Tiruppur,641613,IN,EN,+91 44 2768 3223,office@bhagwati-industries.in,,,,2020-11-12
0000244963,LIEF,Kingsmere-Underhill Packaging Ltd.,,KINGSMEREU,"Unit 62, Trafford Park",Nottingham,NG7 7GA,GB,EN,+44 141 681 0284,billing@kingsmere-underhill.co.uk,GB276132001,,,2018-07-15
0000245159,LIEF,Harlow Ltd,,HARLOWLTD,"Unit 178, Trafford Park",Nottingham,NG1 5ST,GB,EN,+44 141 724 9908,orders@harlow.co.uk,GB202042914,,,2019-03-27
0000245238,LIEF,Arunodaya Enterprises Pvt Ltd,,ARUNODAYA,"Plot 197, MIDC Industrial Area",Mumbai,400005,IN,EN,+91 161 222 7064,sales@arunodaya-enterprises.in,27IWUAD6263Q1ZS,,,2012-12-07
0000245733,LIEF,Herrera Embalajes S.L.,,HERRERA EM,Calle Mayor 177,Zaragoza,50040,ES,ES,+34 91 915 6899,billing@herrera-embalajes.es,ESB1055409L,,,2021-07-15
0000245773,LIEF,"GUANGZHOU WEILONG PLASTICS CO., LTD.",,GUANGZHOUW,"BLOCK 99, LONGGANG DISTRICT",Guangzhou,510013,CN,ZH,+86 769 977 7759,purchasing@guangzhou-weilong-95.com.cn,914947737HBCAK8AO2,,,2023-09-12
0000245962,LIEF,Shonar & Bengal Ltd.,,SHONAR BEN,"Plot 20, DEPZ, Savar",Gazipur,1722,BD,EN,+880 2 3498 8689,purchasing@shonar-bengal.com.bd,236563557-0525,,,2019-02-21
0000246009,LIEF,Rivas Impresión S.L.,,RIVASIMPRE,Avenida de la Constitución 20,Barcelona,08007,ES,ES,+34 93 920 4678,contact@rivas-impresion.es,ESN2460746M,,,2026-06-05
0000246244,LIEF,Oakridge & Stanmore Co.,,OAKRIDGE S,11 Main Street,Los Angeles,90054,US,EN,+1 206 555 3865,purchasing@oakridge-stanmore.com,37-3719939,,,2021-08-26
0000246410,LIEF,Kamdhenu Ltd,,KAMDHENULT,"Plot No. 64, Sector 8, IMT",Mumbai,400061,UAE,EN,+91 11 5906 2884,export@kamdhenu.in,27SEJYZ3321H1ZK,,,2019-05-11
0000246416,LIEF,Sancerre Cosmétiques & Partner SARL,,SANCERRECO,105 Rue du Commerce,Toulouse,31039,FR,FR,+33 1 5283 5222,facturation@sancerre-cosmetiques.fr,FR15485874506,,,2021-09-02
0000247015,LIEF,Pembroke Textiles Limited,,PEMBROKE T,224 Victoria Road,Nottingham,NG7 8RZ,GB,EN,+44 115 987 0860,orders@pembroke-textiles.co.uk,GB435868332,,,2020-03-10
0000247133,LIEF,"Guangzhou Fuhua Garment Co., Ltd.",,GUANGZHOU,No. 120 Zhenhai Industrial Zone,Guangzhou,510018,CN,ZH,+86 755 603 2133,p.novak@guangzhou-fuhua.com.cn,,,,2024-08-18
0000247193,LIEF,Jiménez Comercial S.L.,,JIMENEZ CO,"Polígono Industrial Sur, Nave 97",Zaragoza,50006,ES,ES,+34 95 885 9584,orders@jimenez-comercial.es,ESJ8842535O,,,2024-01-25
0000247209,LIEF,HAUTEFORT DISTRIBUTION SAS,,HAUTEFORTD,92 RUE DU COMMERCE,Lyon,69003,FR,FR,+33 3 6447 1401,comptabilite@hautefort-distribution.fr,,,,2022-08-17
0000247369,LIEF,Brambleton-Kirkstall Packaging Limited,,BRAMBLETON,172 High Street,Nottingham,NG7 6FA,GB,EN,+44 161 536 4361,office@brambleton-kirkstall.co.uk,GB442355070,,,2016-08-20
0000247380,LIEF,Yardley Furniture & Partner Ltd,,YARDLEY FU,16 Station Road,Bristol,BS1 5XL,GB,EN,+44 121 857 7298,orders@yardley-furniture.co.uk,GB623794018,,,2026-05-26
0000247734,LIEF,Sázava Potraviny & Partner s.r.o.,,SAZAVA POT,Průmyslová 89,Ostrava,702 21,CZ,EN,+420 2 3206 3764,,CZ67868604,,,2019-05-18
0000248032,LIEF,Pembroke Systems & Partner Inc.,,PEMBROKE S,135 Main Street,Atlanta,30325,US,EN,+1 206 555 9592,export@pembroke-systems.com,16-0004598,,X,2025-07-04
0000248105,LIEF,Vermeer Voeding B.V.,,VERMEERVOE,Ondernemersweg 74,Utrecht,3584 WP,NL,EN,+31 30 287 4940,office@vermeer-voeding.nl,NL709388259B64,,,2025-05-13
0000248228,LIEF,Valmy Alimentaire SAS,,VALMY ALIM,212 Rue de l'Industrie,Lyon,69016,FR,FR,+33 1 4646 7743,commercial@valmy-alimentaire.fr,FR29886658910,,,2020-05-23
0000248756,LIEF,Aubry Boissons S.A.,,,202 Boulevard Gambetta,Toulouse,31000,FR,FR,+33 1 2684 2087,contact@aubry-boissons.fr,FR12071652844,,,2021-08-02
0000248823,LIEF,Jelínek & Brnenská s.r.o.,,JELINEK BR,Nádražní 89,Praha,110 04,CZ,EN,+420 5 5983 3719,export@jelinek-brnenska.cz,CZ82321048,,,2025-08-17
0000248827,LIEF,Ortolani Sistemi & Partner S.p.A.,,ORTOLANI S,Viale della Repubblica 152,Firenze,50158,IT,IT,+39 055 8092 0669,export@ortolani-sistemi.it,IT04919509628,,,2021-11-27
0000249250,LIEF,Ricciardi Distribuzione S.p.A.,Unit 2,RICCIARDI,Via Industriale 153,Bologna,40128,IT,IT,+39 011 4085 3693,info@ricciardi-distribuzione.it,IT28887937780,,,2026-03-17
0000249419,LIEF,Thomas Blackwell Ltd,,THOMAS BLA,"Unit 20, Kingsway Business Park",Leeds,LS11 6TE,GB,EN,+44 141 912 6209,export@thomas-blackwell.co.uk,GB394051632,,,2019-09-23
0000249479,LIEF,Navarra Imballaggi S.r.l.,,NAVARRAIMB,Via Industriale 56,Bologna,00000,IT,IT,+39 02 5188 78432,contact@navarra-imballaggi.it,IT74629050254,,,2017-06-24
0000249515,LIEF,Northgate Facilities LLC,,NORTHGATE,49 Airport Road,Columbus,43228,US,EN,+1 404 555 8259,purchasing@northgate-facilities.com,43-7715074,,,2017-07-23
0000250411,LIEF,Clara Stanmore Co.,,CLARASTANM,86 Commerce Drive,Columbus,43236,US,EN,+1 404 555 4391,orders@clara-stanmore.com,79-1506121,,,2019-08-13
0000250791,LIEF,Kirkstall Electronics Inc.,,KIRKSTALL,145 Industrial Parkway,Dallas,75225,US,EN,+1 973 555 5498,purchasing@kirkstall-electronics.com,07-5204073,,,2023-01-18
