LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000000129,ZSRV,Berry Global Consumer Pkg Corp,,SPIRAXSAR,415 Industrial Park West,Cincinnati,45202,US,EN,+89-470-2478574,contact@spirax.sarco.clean.steam..com,31-8719145,,,2020-11-23
0000000130,ZPKG,Diversey Hygiene Solutions Ltd,,SONOCOPRO,537 Factory Lane,London,EC1A 1BB,GB,DE,+96-447-4717362,contact@sonoco.products.industria.com,DE433154770,,,2019-09-26
0000000131,ZPKG,Diversey Hygiene CIP Solutions,,GREIFINDU,544 Brewery Street,London,EC1A 1BB,GB,DE,+45-844-3477824,contact@greif.industrial.drum.pac.com,DE475138838,,,2018-08-25
0000000132,ZPKG,Huhtamaki Foodservice Pkg,,SONOCOPRO,178 Commerce Way,Hamburg,20095,DE,DE,+10-281-9289908,contact@sonoco.products.industria.com,DE803847447,,,2021-03-15
0000000133,ZSRV,Huhtamaki Foodservice Packaging,,BOLLORELO,698 Harbor Road,Hamburg,20095,DE,EN,+57-169-8867190,contact@bollore.logistics.food.ca.com,27U6179E1Z5,,,2020-12-16
0000000134,ZSRV,Refresco Bottling Europe BV,,KLÜBERFOO,606 Logistics Boulevard,Rotterdam,3011,NL,EN,+60-562-1630944,contact@klüber.food-grade.lubrica.com,19-6207779,,,2016-08-21
0000000135,ZRAW,Refresco Beverages Bottling BV,,AGRANAFRU,661 Factory Lane,Rotterdam,3011,NL,PT,+71-910-1688246,contact@agrana.fruit.preparations.com,74.493.573/0001-84,,,2021-01-16
0000000136,ZSRV,Geodis Contract Logistics & Haulage,,GEODISCON,620 Avenida Industrial,Birmingham,B1 1AA,GB,EN,+58-205-6761929,contact@geodis.contract.logistics.com,GB166436383,,,2024-01-04
0000000137,ZPKG,Avery Dennison Label Solutions 137,,AVERYDENN,41 Central Way,Dallas,75201,US,EN,+67-724-3663319,contact@avery.dennison.label.solu.com,66-9792411,,,2020-01-30
0000000138,ZRAW,Agrana Fruit Preparations 138,,AGRANAFRU,419 Harbor Road,Lille,59000,FR,FR,+81-762-6614484,contact@agrana.fruit.preparations.com,FR17028380,,,2016-09-26
0000000139,ZRAW,Kalsec Natural Herb Extracts & Colo,,KALSECNAT,291 Supply Chain Park,Berlin,10117,DE,DE,+78-994-3522845,contact@kalsec.natural.herb.extra.com,DE804980312,,,2019-09-27
0000000140,ZPKG,Avery Dennison Label Solutions 140,,AVERYDENN,939 Gewerbestraße,Manchester,M1 1AD,GB,EN,+90-778-7575963,contact@avery.dennison.label.solu.com,GB804433388,,,2017-06-12
0000000141,ZSRV,Festo Pneumatics & Factory Automati,,FESTOPNEU,318 Industriestraße,Mumbai,400001,IN,EN,+90-948-9831414,contact@festo.pneumatics.and.fact.com,27K3093V1Z5,,,2017-01-17
0000000142,ZSRV,Endress+Hauser Sanitary Instrumenta,,ENDRESS+HA,371 Industrial Park West,Bristol,BS1 1AA,GB,EN,+28-449-9158272,contact@endress+hauser.sanitary.i.com,GB293555835,,,2018-02-25
0000000143,ZRAW,Symrise Taste & Nutrition Solutions,,SYMRISETA,80 Freight Terminal Drive,Geneva,1201,CH,DE,+65-889-9833734,contact@symrise.taste.and.nutriti.com,CH23574883,,,2016-06-03
0000000144,ZSRV,Bühler Food Processing Machinery 14,Distribution Hub,BÜHLERFOO,612 Industriestraße,Dallas,75201,US,EN,+93-548-1733037,contact@bühler.food.processing.ma.com,98-3777286,,,2020-08-09
0000000145,ZRAW,Sudzucker Industrial Sugars 145,,SUDZUCKER,993 Zone Industrielle,Manchester,M1 1AD,GB,EN,+96-902-8531761,contact@sudzucker.industrial.suga.com,GB907873857,,,2018-08-16
0000000146,ZSRV,DB Schenker Dedicated Fleet Logisti,,DBSCHENKE,926 Brewery Street,Nuremberg,90402,DE,DE,+57-572-5727345,contact@db.schenker.dedicated.fle.com,DE712483158,,,2020-04-13
0000000147,ZSRV,Lineage Logistics Refrigerated Ware,,LINEAGELO,837 Brewery Street,Dallas,75201,US,EN,+7-756-9062973,contact@lineage.logistics.refrige.com,27-5194357,,,2020-02-29
0000000148,ZSRV,HAVI Global Logistics & Supply Chai,,HAVIGLOBA,292 Factory Lane,Paris,75001,FR,FR,+58-625-3472100,contact@havi.global.logistics.and.com,FR46613428,,,2020-11-26
0000000149,ZPKG,Sealed Air Protective Packaging 149,,SEALEDAIR,837 Zone Industrielle,Amsterdam,1012,NL,FR,+54-154-7651393,contact@sealed.air.protective.pac.com,NL13579612,,,2021-08-18
0000000150,ZRAW,Agrana Fruit Preparations 150,Plant Operations,AGRANAFRU,384 Central Way,Hamburg,20095,DE,DE,+84-443-3450300,contact@agrana.fruit.preparations.com,,,,2017-07-17
0000000151,ZPKG,Berry Global Consumer Packaging 151,,BERRYGLOB,713 Commerce Way,Nuremberg,90402,DE,DE,+58-730-1088100,contact@berry.global.consumer.pac.com,,,,2016-11-20
0000000152,ZPKG,Smurfit Kappa Corrugated 152,Specialty Ingredients Div,SMURFITKA,562 Route Nationale,Munich,80331,DE,DE,+39-224-1801102,contact@smurfit.kappa.corrugated..com,,,,2018-09-03
0000000153,ZSRV,Fuchs Food Technology & Blending 15,Logistics Terminal,FUCHSFOOD,469 Factory Lane,Bristol,BS1 1AA,GB,EN,+69-116-9646569,contact@fuchs.food.technology.and.com,,,,2022-06-13
0000000154,ZRAW,Bunge Refined Edible Oils 154,,BUNGEREFI,440 Industrial Park West,Chennai,600001,IN,EN,+86-784-2436363,contact@bunge.refined.edible.oils.com,,,,2021-11-14
0000000155,ZRAW,Sudzucker Industrial Sugars 155,,SUDZUCKER,558 Industrial Park West,Hanover,30159,DE,DE,+6-750-7490791,contact@sudzucker.industrial.suga.com,,,,2020-03-09
0000000156,ZRAW,Tate & Lyle Sweeteners & Starches 1,,TATE&LYL,808 Factory Lane,Chennai,600001,IN,EN,+75-852-6578736,contact@tate.and.lyle.sweeteners..com,,,,2017-06-30
0000000157,ZPKG,Ball Beverage Packaging Corp 157,,BALLBEVER,834 Agri Park Road,New York,10001,US,EN,+90-590-4058117,contact@ball.beverage.packaging.c.com,,,,2017-07-06
0000000158,ZPKG,Huhtamaki Foodservice Packaging 158,Distribution Hub,HUHTAMAKI,38 Freight Terminal Drive,Pune,411001,IN,EN,+66-507-8942330,contact@huhtamaki.foodservice.pac.com,,,,2018-11-03
0000000159,ZPKG,Berry Global Consumer Packaging 159,,BERRYGLOB,293 Gewerbestraße,Bengaluru,560001,IN,EN,+16-918-7174337,contact@berry.global.consumer.pac.com,,,,2020-11-24
0000000160,ZSRV,Hearthside Food Solutions Co-Packin,,HEARTHSIDE,348 Agri Park Road,Pune,411001,IN,EN,+67-373-2385991,contact@hearthside.food.solutions.com,,,,2024-02-26
0000000161,ZSRV,Nutra-Blend Contract Manufacturing ,,NUTRA-BLEN,559 Freight Terminal Drive,Munich,80331,DE,DE,+42-776-5960015,contact@nutra-blend.contract.manu.com,,,,2019-06-09
0000000162,ZSRV,TreeHouse Private Brands Co-Packing,,TREEHOUSE,171 Zone Industrielle,Leeds,LS1 1BA,GB,EN,+94-990-6914963,contact@treehouse.private.brands..com,,,,2022-11-23
0000000163,ZSRV,De-Roose Private Label Co-Packing 1,,DE-ROOSEP,77 Industriestraße,Frankfurt,60311,DE,DE,+96-795-3684131,contact@de-roose.private.label.co.com,,,,2016-05-07
0000000164,ZPKG,DS Smith Corrugated Packaging 164,Specialty Ingredients Div,DSSMITHC,36 Commerce Way,Curitiba,80010-000,BR,PT,+78-257-8548448,contact@ds.smith.corrugated.packa.com,,,,2020-02-28
0000000165,ZRAW,Agrana Fruit Preparations 165,,AGRANAFRU,588 Commerce Way,Atlanta,30303,US,EN,+84-385-5187788,contact@agrana.fruit.preparations.com,,,,2017-04-09
0000000166,ZPKG,Mondi Industrial Bags & Films 166,,MONDIINDU,531 Industriestraße,Pune,411001,IN,EN,+34-820-8487220,contact@mondi.industrial.bags.and.com,,,,2018-05-28
0000000167,ZSRV,Pall Food & Beverage Sterile Filter,Plant Operations,PALLFOOD,205 Packaging Avenue,Nuremberg,90402,DE,DE,+23-830-8467726,contact@pall.food.and.beverage.st.com,,,,2016-12-25
0000000168,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,684 Gewerbestraße,Utrecht,3511,NL,FR,+70-397-6032437,contact@stora.enso.brand.activati.com,,,,2017-10-07
0000000169,ZSRV,Menasha In-Store Merchandising 169,,MENASHAIN,813 Gewerbestraße,Lyon,69001,FR,FR,+26-911-3329967,contact@menasha.in-store.merchand.com,,,,2018-08-27
0000000170,ZSRV,DHL Supply Chain Cold-Chain 170,,DHLSUPPLY,587 Gewerbestraße,Hanover,30159,DE,DE,+17-726-2446455,contact@dhl.supply.chain.cold-cha.com,,,,2016-09-26
0000000171,ZRAW,Ingredion Modified Food Starches 17,,INGREDION,539 Route Nationale,Seattle,98101,US,EN,+17-424-2244282,contact@ingredion.modified.food.s.com,,,,2021-01-17
0000000172,ZSRV,Crest Foods Contract Blending 172,,CRESTFOOD,132 Agri Park Road,Birmingham,B1 1AA,GB,EN,+56-614-1929673,contact@crest.foods.contract.blen.com,,,,2017-05-23
0000000173,ZSRV,DSV Road Freight & FMCG Logistics 1,,DSVROADF,166 Harbor Road,Munich,80331,DE,DE,+45-631-5765539,contact@dsv.road.freight.and.fmcg.com,,,,2016-11-19
0000000174,ZRAW,Tate & Lyle Sweeteners & Starches 1,,TATE&LYL,282 Commerce Way,Hanover,30159,DE,DE,+69-195-9431778,contact@tate.and.lyle.sweeteners..com,,,,2023-03-10
0000000175,ZPKG,Greif Industrial Drum Packaging 175,,GREIFINDU,158 Agri Park Road,Bristol,BS1 1AA,GB,EN,+78-445-1691125,contact@greif.industrial.drum.pac.com,,,,2016-04-26
0000000176,ZPKG,Avery Dennison Label Solutions 176,,AVERYDENN,667 Brewery Street,Stuttgart,70173,DE,DE,+80-754-1508113,contact@avery.dennison.label.solu.com,,,,2021-08-01
0000000177,ZSRV,Klüber Food-Grade Lubricants 177,,KLÜBERFOO,495 Central Way,Minneapolis,55401,US,EN,+39-564-2224284,contact@klüber.food-grade.lubrica.com,,,,2023-09-21
0000000178,ZPKG,Ardagh Glass Packaging 178,Regional HQ,ARDAGHGLA,496 Zone Industrielle,Berlin,10117,DE,DE,+41-982-6357240,contact@ardagh.glass.packaging.17.com,,,,2019-11-15
0000000179,ZSRV,Hearthside Food Solutions Co-Packin,,HEARTHSIDE,528 Packaging Avenue,Cologne,50667,DE,DE,+16-373-8542969,contact@hearthside.food.solutions.com,,,,2018-10-12
0000000180,ZPKG,DS Smith Corrugated Packaging 180,,DSSMITHC,969 Industriestraße,Stuttgart,70173,DE,DE,+32-986-3679315,contact@ds.smith.corrugated.packa.com,,,,2019-09-03
0000000181,ZSRV,Geodis Contract Logistics & Haulage,,GEODISCON,782 Agri Park Road,Bengaluru,560001,IN,EN,+40-609-1388833,contact@geodis.contract.logistics.com,,,,2017-01-03
0000000182,ZSRV,Refresco Beverages Bottling 182,Specialty Ingredients Div,REFRESCOB,221 Gewerbestraße,Cincinnati,45202,US,EN,+37-649-1137194,contact@refresco.beverages.bottli.com,,,,2017-03-16
0000000183,ZSRV,De-Roose Private Label Co-Packing 1,,DE-ROOSEP,745 Gewerbestraße,Stuttgart,70173,DE,DE,+6-510-1858283,contact@de-roose.private.label.co.com,,,,2022-05-24
0000000184,ZSRV,NFI Dedicated Fleet & Crossdock 184,,NFIDEDICA,296 Factory Lane,Hanover,30159,DE,DE,+98-663-5692934,contact@nfi.dedicated.fleet.and.c.com,,,,2022-12-27
0000000185,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,999 Packaging Avenue,Manchester,M1 1AD,GB,EN,+44-671-7133857,contact@stora.enso.brand.activati.com,GB953514394,,,2017-08-13
0000000186,ZRAW,Cargill Food Ingredients & Starches,Distribution Hub,CARGILLFO,513 Logistics Boulevard,Leeds,LS1 1BA,GB,EN,+43-923-8948107,contact@cargill.food.ingredients..com,GB866213410,,,2021-10-28
0000000187,ZSRV,Del Monte Toll Manufacturing 187,,DELMONTE,144 Harbor Road,Hanover,30159,DE,DE,+21-502-6020319,contact@del.monte.toll.manufactur.com,DE442019016,,,2022-08-28
0000000188,ZRAW,Sensient Technologies Flavors 188,,SENSIENTT,546 Avenida Industrial,Philadelphia,19102,US,EN,+3-477-6557278,contact@sensient.technologies.fla.com,48-8967375,,,2023-07-22
0000000189,ZPKG,Silgan Closures & Metal Containers ,,SILGANCLO,816 Industrial Park West,Basel,4001,CH,DE,+84-901-4817541,contact@silgan.closures.and.metal.com,CH45638891,,,2024-02-02
0000000190,ZPKG,Crown Cork & Seal Europe 190,Distribution Hub,CROWNCORK,537 Industriestraße,Manchester,,GB,EN,+74-817-2843740,contact@crown.cork.and.seal.europ.com,GB133898577,,,2018-02-20
0000000191,ZPKG,Smurfit Kappa Corrugated 191,,SMURFITKA,156 Route Nationale,Los Angeles,,US,EN,+79-582-2044906,contact@smurfit.kappa.corrugated..com,62-9419134,,,2023-11-30
0000000192,ZPKG,Klöckner Pentaplast Food Films 192,,KLÖCKNERP,333 Avenida Industrial,Philadelphia,,US,EN,+59-645-6743294,contact@klöckner.pentaplast.food..com,50-3905518,,,2022-02-15
0000000193,ZRAW,Tereos Pure Sugar & Sweeteners 193,,TEREOSPUR,698 Supply Chain Park,Glasgow,,GB,EN,+32-385-6007984,contact@tereos.pure.sugar.and.swe.com,GB306442077,,,2018-07-10
0000000194,ZRAW,AAK Specialty Vegetable Fats 194,,AAKSPECIA,213 Avenida Industrial,Ahmedabad,,IN,EN,+16-687-7370211,contact@aak.specialty.vegetable.f.com,27L5480J1Z5,,,2020-06-04
0000000195,ZRAW,Glanbia Nutritionals Dairy Isolates,,GLANBIANU,298 Logistics Boulevard,Amsterdam,,NL,FR,+45-552-5302415,contact@glanbia.nutritionals.dair.com,NL20607151,,,2021-05-16
0000000196,ZRAW,Givaudan Flavours & Fragrances 196,Regional HQ,GIVAUDANF,278 Supply Chain Park,Hanover,,DE,DE,+76-345-5067770,contact@givaudan.flavours.and.fra.com,DE895525625,,,2016-07-26
0000000197,ZSRV,Krones Bottling & Canning Machinery,Logistics Terminal,KRONESBOT,654 Central Way,Lyon,,FR,FR,+92-583-2686863,contact@krones.bottling.and.canni.com,FR54331259,,,2023-08-22
0000000198,ZPKG,Klöckner Pentaplast Food Films 198,,KLÖCKNERP,952 Agri Park Road,Hanover,,DE,DE,+62-766-4346315,contact@klöckner.pentaplast.food..com,DE610778600,,,2019-03-22
0000000199,ZRAW,Corbion Lactic Acid & Preservation ,,CORBIONLA,930 Factory Lane,Frankfurt,,DE,DE,+69-856-1625760,contact@corbion.lactic.acid.and.p.com,DE349344539,,,2017-12-18
0000000200,ZSRV,Fuchs Food Technology & Blending 20,,FUCHSFOOD,957 Logistics Boulevard,Rio de Janeiro,,BR,PT,+96-993-5856449,contact@fuchs.food.technology.and.com,60.906.607/0001-33,,,2016-06-02
0000000201,ZPKG,Amcor Flexibles Packaging 201,,AMCORFLEX,951 Harbor Road,Hamburg,,DE,DE,+70-636-9286475,contact@amcor.flexibles.packaging.com,DE788603957,,,2017-07-03
0000000202,ZSRV,Lineage Logistics Refrigerated Ware,,LINEAGELO,829 Packaging Avenue,Cincinnati,,US,EN,+92-290-1236293,contact@lineage.logistics.refrige.com,68-5316188,,,2019-10-12
0000000203,ZRAW,Barry Callebaut Cocoa Products 203,,BARRYCALL,180 Industriestraße,Manchester,,GB,EN,+42-188-7724865,contact@barry.callebaut.cocoa.pro.com,GB653278397,,,2023-07-04
0000000204,ZPKG,Constantia Flexibles Food Pkg 204,,CONSTANTIA,489 Harbor Road,Munich,,DE,DE,+34-492-4951390,contact@constantia.flexibles.food.com,DE107333788,,,2021-01-03
0000000205,ZRAW,DSM-Firmenich Nutritional Products ,,DSM-FIRMEN,597 Industrial Park West,Utrecht,,NL,FR,+89-341-2042273,contact@dsm-firmenich.nutritional.com,NL58258264,,,2023-06-28
0000000206,ZPKG,Graphic Packaging International 206,,GRAPHICPA,416 Freight Terminal Drive,Dallas,,US,EN,+48-729-4705235,contact@graphic.packaging.interna.com,91-5949909,,,2018-06-16
0000000207,ZPKG,Klöckner Pentaplast Food Films 207,,KLÖCKNERP,766 Gewerbestraße,Seattle,,US,EN,+97-650-4664338,contact@klöckner.pentaplast.food..com,80-8899184,,,2018-10-10
0000000208,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,539 Zone Industrielle,Mumbai,,IN,EN,+15-163-9480665,contact@stora.enso.brand.activati.com,27L2279S1Z5,,,2018-04-08
0000000209,ZSRV,Geodis Contract Logistics & Haulage,Distribution Hub,GEODISCON,336 Zone Industrielle,Dallas,,US,EN,+12-622-8473959,contact@geodis.contract.logistics.com,84-9201172,,,2016-08-15
0000000210,ZSRV,Del Monte Toll Manufacturing 210,,DELMONTE,468 Logistics Boulevard,Berlin,,DE,DE,+40-840-1365247,contact@del.monte.toll.manufactur.com,DE822378827,,,2020-06-09
0000000211,ZRAW,Tate & Lyle Sweeteners & Starches 2,Specialty Ingredients Div,TATE&LYL,224 Factory Lane,Ahmedabad,,IN,EN,+8-170-8920040,contact@tate.and.lyle.sweeteners..com,27W2044R1Z5,,,2016-05-09
0000000212,ZRAW,Barentz Food & Nutrition Distributi,,BARENTZFO,785 Route Nationale,Dallas,,US,EN,+49-484-2346371,contact@barentz.food.and.nutritio.com,58-8525204,,,2023-08-28
0000000213,ZSRV,Bühler Food Processing Machinery 21,Regional HQ,BÜHLERFOO,670 Gewerbestraße,Rio de Janeiro,,BR,PT,+1-874-1381435,contact@bühler.food.processing.ma.com,60.641.230/0001-38,,,2019-05-07
0000000214,ZSRV,Crest Foods Contract Blending 214,,CRESTFOOD,435 Industriestraße,Bristol,,GB,EN,+59-454-3602504,contact@crest.foods.contract.blen.com,GB365764028,,,2019-02-03
0000000215,ZPKG,Gerresheimer Glass Packaging 215,,GERRESHEIM,33 Route Nationale,Paris,75001,FR,FR,+31-311-2128954,contact@gerresheimer.glass.packag.com,FR12099943,,,2017-02-17
0000000216,ZSRV,Festo Pneumatics & Factory Automati,,FESTOPNEU,251 Logistics Boulevard,Frankfurt,60311,DE,DE,+70-322-1946973,contact@festo.pneumatics.and.fact.com,DE351619881,,,2017-07-27
0000000217,ZSRV,Lineage Logistics Refrigerated Ware,,LINEAGELO,836 Harbor Road,Geneva,1201,CH,DE,+31-409-3403511,contact@lineage.logistics.refrige.com,CH53038943,,,2023-05-28
0000000218,ZSRV,DSV Road Freight & FMCG Logistics 2,,DSVROADF,282 Logistics Boulevard,Stuttgart,70173,DE,DE,+95-279-8167236,contact@dsv.road.freight.and.fmcg.com,DE735297732,,,2022-03-26
0000000219,ZSRV,DHL Supply Chain Cold-Chain 219,,DHLSUPPLY,965 Industriestraße,Cologne,50667,DE,DE,+90-526-7849452,contact@dhl.supply.chain.cold-cha.com,DE442238518,,,2017-09-03
0000000220,ZRAW,,,AAKSPECIA,485 Central Way,Philadelphia,19102,US,EN,+60-159-7923579,contact@aak.specialty.vegetable.f.com,48-3421820,,,2020-09-02
0000000221,ZSRV,,Plant Operations,NFIDEDICA,249 Supply Chain Park,Los Angeles,90001,US,EN,+12-648-4195751,contact@nfi.dedicated.fleet.and.c.com,67-7225647,,,2016-07-30
0000000222,ZRAW,,Regional HQ,DSM-FIRMEN,895 Factory Lane,Chicago,60601,US,EN,+62-313-6586214,contact@dsm-firmenich.nutritional.com,95-4640933,,,2019-05-26
0000000223,ZPKG,,,AMCORFLEX,986 Packaging Avenue,Düsseldorf,40213,DE,DE,+62-348-4431161,contact@amcor.flexibles.packaging.com,DE909956465,,,2020-06-12
0000000224,ZRAW,,,BUNGEREFI,390 Zone Industrielle,Birmingham,B1 1AA,GB,EN,+40-367-7033835,contact@bunge.refined.edible.oils.com,GB485752015,,,2021-10-01
0000000225,ZSRV,,,DHLSUPPLY,780 Harbor Road,Seattle,98101,US,EN,+53-146-4712363,contact@dhl.supply.chain.cold-cha.com,57-6249960,,,2017-08-20
0000000226,ZPKG,,Distribution Hub,SMURFITKA,303 Commerce Way,Berlin,10117,DE,DE,+73-953-5122665,contact@smurfit.kappa.corrugated..com,DE507849850,,,2021-08-07
0000000227,ZSRV,,,HAVIGLOBA,346 Supply Chain Park,Glasgow,G1 1AA,GB,EN,+93-757-9230828,contact@havi.global.logistics.and.com,GB624652904,,,2021-03-02
0000000228,ZPKG,,,GREIFINDU,174 Commerce Way,Chennai,600001,IN,EN,+83-160-9790328,contact@greif.industrial.drum.pac.com,27P4015R1Z5,,,2016-05-18
0000000229,ZPKG,,,ALPLAPLAS,783 Industrial Park West,Rotterdam,3011,NL,FR,+30-169-3533857,contact@alpla.plastic.technologie.com,NL94651342,,,2016-02-07
0000000230,ZRAW,Givaudan Flavours & Fragrances 230,,GIVAUDANF,62 Avenida Industrial,New York,10001,US,EN,+69-664-7901115,contact@givaudan.flavours.and.fra.com,12-1110936,,,2016-02-18
0000000231,ZPKG,Smurfit Kappa Corrugated 231,Logistics Terminal,SMURFITKA,549 Freight Terminal Drive,Minneapolis,55401,US,EN,+13-636-3498085,contact@smurfit.kappa.corrugated..com,32-2795437,,,2018-09-14
0000000232,ZPKG,Gerresheimer Glass Packaging 232,,GERRESHEIM,835 Gewerbestraße,Birmingham,B1 1AA,GB,EN,+11-482-7812009,contact@gerresheimer.glass.packag.com,GB526164289,,,2021-02-23
0000000233,ZSRV,Bollore Logistics Food Cargo 233,,BOLLORELO,308 Factory Lane,Düsseldorf,40213,DE,DE,+98-132-2568678,contact@bollore.logistics.food.ca.com,DE797818850,,,2020-07-18
0000000234,ZRAW,Lactalis Food Ingredients 234,,LACTALISF,58 Industrial Park West,Seattle,98101,US,EN,+56-760-6557798,contact@lactalis.food.ingredients.com,20-9386232,,,2022-05-06
0000000235,ZPKG,Constantia Flexibles Food Pkg 235,,CONSTANTIA,236 Brewery Street,São Paulo,01000-000,,PT,+6-176-5703878,contact@constantia.flexibles.food.com,98.680.586/0001-44,,,2022-02-02
0000000236,ZSRV,Bollore Logistics Food Cargo 236,Distribution Hub,BOLLORELO,952 Harbor Road,Manchester,M1 1AD,,EN,+19-870-7682298,contact@bollore.logistics.food.ca.com,GB730325223,,,2016-11-11
0000000237,ZRAW,AAK Specialty Vegetable Fats 237,,AAKSPECIA,581 Industriestraße,Düsseldorf,40213,,DE,+43-493-3347981,contact@aak.specialty.vegetable.f.com,DE680424495,,,2023-09-24
0000000238,ZPKG,Avery Dennison Label Solutions 238,,AVERYDENN,55 Packaging Avenue,New York,10001,,EN,+78-887-7655572,contact@avery.dennison.label.solu.com,19-6714198,,,2019-08-29
0000000239,ZPKG,Mondi Industrial Bags & Films 239,,MONDIINDU,503 Central Way,Leeds,LS1 1BA,,EN,+56-290-7376562,contact@mondi.industrial.bags.and.com,GB503111666,,,2016-12-17
0000000240,ZSRV,Merck Millipore Food Microbiology 2,Distribution Hub,MERCKMILL,731 Factory Lane,Düsseldorf,40213,,DE,+92-902-3588336,contact@merck.millipore.food.micr.com,DE508021882,,,2020-05-14
0000000241,ZRAW,FMC BioPolymer Food Texturizers 241,,FMCBIOPOL,6 Freight Terminal Drive,Atlanta,30303,,EN,+17-189-4143912,contact@fmc.biopolymer.food.textu.com,44-2715158,,,2020-10-31
0000000242,ZSRV,TreeHouse Private Brands Co-Packing,Specialty Ingredients Div,TREEHOUSE,418 Packaging Avenue,Bristol,BS1 1AA,,EN,+12-711-6443037,contact@treehouse.private.brands..com,GB695088987,,,2020-04-26
0000000243,ZPKG,Amcor Flexibles Packaging 243,,AMCORFLEX,798 Factory Lane,Berlin,10117,,DE,+32-685-9742683,contact@amcor.flexibles.packaging.com,DE700797791,,,2017-11-25
0000000244,ZSRV,Stora Enso Brand Activation Display,,STORAENSO,276 Freight Terminal Drive,Dallas,75201,,EN,+22-545-5629871,contact@stora.enso.brand.activati.com,28-2061446,,,2020-09-20
0000000245,ZRAW,AAK Specialty Vegetable Fats 245,,AAKSPECIA,370 Supply Chain Park,Atlanta,30303,US,EN,+77-731-4280754,contact@aak.specialty.vegetable.f.com,90-9318184,,,2021-02-18
0000000246,ZPKG,Sonoco Products Industrial 246,,SONOCOPRO,972 Industriestraße,Frankfurt,60311,DE,DE,+49-923-6528792,contact@sonoco.products.industria.com,DE765926290,,,2020-12-08
0000000247,ZRAW,Kalsec Natural Herb Extracts & Colo,,KALSECNAT,308 Harbor Road,Dallas,75201,US,EN,+62-421-3980258,contact@kalsec.natural.herb.extra.com,98-4369728,,,2020-06-19
0000000248,ZRAW,FMC BioPolymer Food Texturizers 248,,FMCBIOPOL,991 Central Way,Nuremberg,90402,DE,DE,+51-473-2910720,contact@fmc.biopolymer.food.textu.com,DE400969989,,,2022-04-28
